id;сотрудник;должность;команда;грейд;создан;навык;компетенция;домен;дата;оценка_;оценка;соответствие;Дата последней оценки;Соответствие по последней дате;План развития (оценка)Дата когда должен получить??;Запрос на обучение (да/нет);Рост уровня навыков;Вовлеченость (уровень навыка растет по времени);Key-people(рандом);Сильные навыки (да/нет)(Подтвержден руководителем);Пройденные оценки (Навык прошел проверку руководителя)(да/нет)
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Обратная связь;Работа в команде;Soft skills;12.01.2023;4;Уверенный;да;05.08.2024;; ;да;да;да; ; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Обратная связь;Работа в команде;Soft skills;15.10.2023;4;Уверенный;да;05.08.2024;; ; ; ; ; ; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Обратная связь;Работа в команде;Soft skills;25.07.2023;4;Уверенный;да;05.08.2024;; ; ;да;да; ; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Обратная связь;Работа в команде;Soft skills;28.08.2023;4;Уверенный;да;05.08.2024;да; ; ; ; ;да; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Ораторское искусство;Навык делового общения и ведения переписки.;Soft skills;24.06.2023;4;Уверенный;да;05.08.2024;; ;да;да;да; ; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Ораторское искусство;Навык делового общения и ведения переписки.;Soft skills;28.02.2023;4;Уверенный;да;05.08.2024;; ; ;да;да; ; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Ораторское искусство;Навык делового общения и ведения переписки.;Soft skills;06.01.2023;4;Уверенный;да;05.08.2024;; ; ; ; ; ; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Ораторское искусство;Навык делового общения и ведения переписки.;Soft skills;18.04.2023;4;Уверенный;да;05.08.2024;; ; ;да;да;да; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Ораторское искусство;Навык делового общения и ведения переписки.;Soft skills;16.07.2023;4;Уверенный;да;05.08.2024;да; ;да; ; ; ; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Планирование;Тайм-менеджмент;Soft skills;23.05.2023;5;Экспертный;да;05.08.2024;; ;да;да;да; ;да;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Планирование;Тайм-менеджмент;Soft skills;26.08.2023;5;Экспертный;да;05.08.2024;; ; ; ; ; ;да;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Планирование;Тайм-менеджмент;Soft skills;21.02.2023;5;Экспертный;да;05.08.2024;; ; ;да;да; ;да;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Планирование;Тайм-менеджмент;Soft skills;01.08.2023;5;Экспертный;да;05.08.2024;; ;да;да;да; ;да;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Планирование;Тайм-менеджмент;Soft skills;15.10.2023;5;Экспертный;да;05.08.2024;да; ; ;да;да; ;да;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Принятие решения;Лидерские качества;Soft skills;11.07.2023;4;Уверенный;не требуется;05.08.2024;;да; ;да;да; ; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Принятие решения;Лидерские качества;Soft skills;25.08.2023;4;Уверенный;не требуется;05.08.2024;; ; ; ; ; ; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Принятие решения;Лидерские качества;Soft skills;01.10.2023;4;Уверенный;не требуется;05.08.2024;; ; ;да;да;да; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Принятие решения;Лидерские качества;Soft skills;31.08.2023;4;Уверенный;не требуется;05.08.2024;; ; ; ; ; ; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Принятие решения;Лидерские качества;Soft skills;29.12.2023;4;Уверенный;не требуется;05.08.2024;не требуется; ;да;да;да; ; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Разработка веб-приложений;Навыки разработки программного обеспечения;Hard skills;09.05.2023;4;Уверенный;да;05.08.2024;; ; ; ; ; ; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Разработка веб-приложений;Навыки разработки программного обеспечения;Hard skills;16.03.2023;4;Уверенный;да;05.08.2024;;да; ; ;да;да; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Разработка веб-приложений;Навыки разработки программного обеспечения;Hard skills;14.08.2023;4;Уверенный;да;05.08.2024;; ; ;да;да; ; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Разработка веб-приложений;Навыки разработки программного обеспечения;Hard skills;21.05.2023;5;Экспертный;да;05.08.2024;;да; ; ;да; ;да;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Разработка веб-приложений;Навыки разработки программного обеспечения;Hard skills;05.09.2023;5;Экспертный;да;05.08.2024;да; ; ; ; ; ;да;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Разработка мобильных приложений Android;Навыки разработки программного обеспечения;Hard skills;03.05.2023;5;Экспертный;да;05.08.2024;; ;да;да;да; ;да;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Разработка мобильных приложений Android;Навыки разработки программного обеспечения;Hard skills;23.11.2023;5;Экспертный;да;05.08.2024;; ; ;да;да;да;да;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Разработка мобильных приложений Android;Навыки разработки программного обеспечения;Hard skills;01.09.2023;5;Экспертный;да;05.08.2024;; ;да; ; ; ;да;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Разработка мобильных приложений Android;Навыки разработки программного обеспечения;Hard skills;04.07.2023;5;Экспертный;да;05.08.2024;; ; ; ; ; ;да;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Разработка мобильных приложений Android;Навыки разработки программного обеспечения;Hard skills;05.03.2023;5;Экспертный;да;05.08.2024;да; ; ;да;да;да;да;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Разработка мобильных приложений iOS;Навыки разработки программного обеспечения;Hard skills;14.09.2023;3;Базовый;нет;05.08.2024;; ;да; ; ; ; ;да
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Разработка мобильных приложений iOS;Навыки разработки программного обеспечения;Hard skills;27.06.2023;3;Базовый;нет;05.08.2024;;да; ; ;да;да; ; 
41;Акимов Роберт;Дизайнер;Медиа;Middle;16.03.2022;Разработка мобильных приложений iOS;Навыки разработки программного обеспечения;Hard skills;24.02.2023;3;Базовый;нет;05.08.2024;; ;да;да;да; ; ;да
